donation_id,donor_id,category,condition,quantity,city,timestamp,matched_ngo,status
DN001848,D00465,casual,good,20,Mumbai,2025-04-16,NGO0022,matched
DN001849,D00092,outerwear,fair,1,Mumbai,2025-07-04,NGO0010,matched
DN001850,D00473,shoes,fair,4,Pune,2025-08-25,NGO0028,pending
DN001851,D00123,shoes,good,8,Jaipur,2025-09-03,NGO0047,delivered
DN001852,D00210,outerwear,fair,17,Bengaluru,2025-03-23,NGO0087,approved
DN001853,D00292,formal,excellent,12,Kolkata,2025-07-21,NGO0084,delivered
DN001854,D00102,accessories,good,11,Ahmedabad,2024-12-31,NGO0080,delivered
DN001855,D00253,children,excellent,15,Bengaluru,2025-02-28,NGO0060,matched
DN001856,D00351,formal,excellent,17,Chennai,2025-05-20,NGO0042,pending
DN001857,D00246,formal,good,8,Ahmedabad,2025-10-10,NGO0039,approved
DN001858,D00382,casual,excellent,11,Chennai,2025-08-08,NGO0075,pending
DN001859,D00236,children,excellent,9,Lucknow,2025-08-04,,approved
DN001860,D00117,formal,excellent,14,Pune,2025-06-12,NGO0037,delivered
DN001861,D00114,shoes,excellent,15,Ahmedabad,2025-06-24,,matched
DN001862,D00198,formal,excellent,4,Lucknow,2025-11-06,NGO0044,delivered
DN001863,D00412,shoes,good,5,Hyderabad,2025-05-14,,matched
DN001864,D00420,accessories,excellent,2,Chennai,2024-12-30,NGO0048,delivered
DN001865,D00374,children,excellent,11,Pune,2025-01-12,,approved
DN001866,D00091,outerwear,good,20,Jaipur,2025-05-08,NGO0004,matched
DN001867,D00004,casual,fair,14,Chennai,2024-11-30,NGO0053,delivered
DN001868,D00145,children,fair,5,Hyderabad,2025-06-21,NGO0008,matched
DN001869,D00186,outerwear,fair,2,Lucknow,2025-05-22,NGO0085,delivered
DN001870,D00290,formal,excellent,7,Bengaluru,2024-11-28,NGO0056,pending
DN001871,D00223,children,good,1,Chennai,2024-12-27,,matched
DN001872,D00140,formal,good,3,Ahmedabad,2025-03-02,NGO0035,approved
DN001873,D00369,children,good,7,Jaipur,2025-07-02,NGO0036,approved
DN001874,D00309,formal,excellent,11,Hyderabad,2025-02-22,,approved
DN001875,D00306,children,fair,14,Mumbai,2025-04-23,,approved
DN001876,D00075,shoes,good,15,Mumbai,2025-08-12,,pending
DN001877,D00143,shoes,excellent,2,Mumbai,2025-04-14,,pending
DN001878,D00260,outerwear,good,20,Mumbai,2025-08-11,NGO0099,pending
DN001879,D00021,shoes,excellent,13,Jaipur,2025-02-10,NGO0021,delivered
DN001880,D00304,outerwear,excellent,9,Mumbai,2025-06-08,NGO0025,pending
DN001881,D00499,shoes,fair,18,Jaipur,2025-09-03,NGO0095,approved
DN001882,D00255,outerwear,fair,18,Bengaluru,2025-10-21,NGO0007,matched
DN001883,D00141,shoes,fair,14,Jaipur,2025-11-09,,matched
DN001884,D00084,accessories,excellent,5,Chennai,2024-11-18,NGO0049,delivered
DN001885,D00109,outerwear,good,2,Bengaluru,2025-09-30,,pending
DN001886,D00437,accessories,good,9,Pune,2025-03-15,NGO0040,pending
DN001887,D00009,outerwear,fair,17,Mumbai,2024-12-27,,delivered
DN001888,D00347,shoes,excellent,2,Mumbai,2024-12-19,NGO0066,approved
DN001889,D00472,formal,good,10,Kolkata,2025-02-03,,pending
DN001890,D00366,shoes,excellent,3,Hyderabad,2025-11-11,,delivered
DN001891,D00009,shoes,good,5,Mumbai,2025-07-14,,matched
DN001892,D00017,casual,excellent,7,Hyderabad,2024-12-26,,approved
DN001893,D00054,formal,fair,2,Bengaluru,2025-07-19,,delivered
DN001894,D00492,outerwear,excellent,16,Kolkata,2025-07-25,NGO0045,matched
DN001895,D00352,children,fair,4,Kolkata,2025-05-26,NGO0043,approved
DN001896,D00245,formal,good,2,Lucknow,2024-12-22,NGO0010,matched
DN001897,D00448,casual,fair,12,Lucknow,2025-02-14,NGO0078,matched
DN001898,D00325,casual,fair,19,Ahmedabad,2025-04-05,NGO0015,pending
DN001899,D00132,accessories,good,15,Chennai,2024-12-26,NGO0019,pending
DN001900,D00387,children,fair,5,Bengaluru,2025-10-05,NGO0066,approved
DN001901,D00251,casual,excellent,9,Jaipur,2024-11-23,,matched
DN001902,D00011,formal,fair,18,Delhi,2025-06-21,NGO0052,delivered
DN001903,D00467,shoes,fair,20,Kolkata,2025-01-02,NGO0068,pending
DN001904,D00428,children,fair,10,Lucknow,2025-10-12,,delivered
DN001905,D00185,formal,good,4,Jaipur,2025-07-06,,delivered
DN001906,D00296,shoes,good,15,Kolkata,2025-06-30,NGO0075,matched
DN001907,D00014,accessories,fair,16,Chennai,2025-06-13,,matched
DN001908,D00366,accessories,fair,1,Hyderabad,2025-02-13,,approved
DN001909,D00386,casual,fair,16,Bengaluru,2025-07-24,,delivered
DN001910,D00387,shoes,excellent,10,Bengaluru,2024-12-05,NGO0050,matched
DN001911,D00360,shoes,fair,2,Kolkata,2025-05-02,NGO0051,matched
DN001912,D00403,shoes,good,17,Hyderabad,2025-11-02,NGO0098,pending
DN001913,D00307,outerwear,good,3,Delhi,2025-07-29,NGO0035,pending
DN001914,D00254,formal,fair,3,Delhi,2025-08-25,,delivered
DN001915,D00146,formal,excellent,13,Hyderabad,2025-10-28,NGO0034,delivered
DN001916,D00368,accessories,good,13,Lucknow,2025-10-05,,approved
DN001917,D00312,outerwear,fair,11,Bengaluru,2025-10-25,NGO0096,pending
DN001918,D00161,accessories,excellent,4,Delhi,2025-03-23,NGO0031,delivered
DN001919,D00253,formal,fair,15,Bengaluru,2025-11-01,NGO0081,delivered
DN001920,D00367,outerwear,excellent,18,Pune,2025-10-10,NGO0055,matched
DN001921,D00222,formal,good,10,Jaipur,2024-11-14,,approved
DN001922,D00094,formal,good,16,Bengaluru,2024-11-11,NGO0038,matched
DN001923,D00060,shoes,excellent,13,Lucknow,2025-07-24,,matched
DN001924,D00039,formal,fair,5,Hyderabad,2025-03-09,,pending
DN001925,D00296,children,good,16,Kolkata,2024-11-27,,matched
DN001926,D00234,accessories,excellent,4,Delhi,2025-06-08,NGO0096,matched
DN001927,D00432,outerwear,good,7,Jaipur,2025-07-26,NGO0005,pending
DN001928,D00173,outerwear,excellent,6,Bengaluru,2024-12-17,NGO0090,approved
DN001929,D00126,formal,excellent,4,Lucknow,2024-11-26,NGO0099,pending
DN001930,D00211,children,excellent,20,Jaipur,2025-06-15,,approved
DN001931,D00297,accessories,good,12,Ahmedabad,2025-05-13,,matched
DN001932,D00015,casual,excellent,4,Pune,2025-10-06,,matched
DN001933,D00189,children,excellent,6,Mumbai,2024-12-06,NGO0004,matched
DN001934,D00055,formal,excellent,8,Jaipur,2025-02-20,,approved
DN001935,D00333,formal,good,18,Chennai,2025-02-10,NGO0093,delivered
DN001936,D00217,shoes,good,11,Hyderabad,2025-10-18,NGO0058,approved
DN001937,D00483,outerwear,fair,20,Pune,2025-07-15,NGO0072,pending
DN001938,D00317,shoes,good,16,Hyderabad,2024-12-02,,matched
DN001939,D00482,accessories,fair,15,Ahmedabad,2024-12-08,NGO0032,pending
DN001940,D00448,accessories,fair,4,Lucknow,2025-09-21,NGO0030,approved
DN001941,D00480,children,good,18,Kolkata,2025-01-27,,approved
DN001942,D00321,formal,fair,13,Hyderabad,2025-09-27,,matched
DN001943,D00240,children,excellent,18,Mumbai,2025-05-10,NGO0005,pending
DN001944,D00211,formal,excellent,7,Jaipur,2025-06-04,,approved
DN001945,D00289,shoes,good,6,Jaipur,2025-07-13,,matched
DN001946,D00045,shoes,fair,5,Hyderabad,2025-08-22,NGO0008,pending
DN001947,D00312,casual,excellent,7,Bengaluru,2025-11-10,NGO0028,pending
DN001948,D00378,children,excellent,5,Delhi,2025-04-03,,matched
DN001949,D00137,outerwear,fair,15,Bengaluru,2025-09-23,NGO0042,approved
DN001950,D00096,formal,excellent,12,Lucknow,2025-04-22,NGO0061,pending
DN001951,D00344,casual,fair,19,Delhi,2025-07-31,,matched
DN001952,D00358,accessories,fair,12,Kolkata,2025-07-07,NGO0087,delivered
DN001953,D00287,casual,fair,10,Hyderabad,2025-06-30,NGO0082,delivered
DN001954,D00246,children,good,11,Ahmedabad,2025-03-08,,pending
DN001955,D00384,shoes,fair,18,Jaipur,2024-12-24,NGO0096,delivered
DN001956,D00269,shoes,good,5,Mumbai,2025-11-03,NGO0089,delivered
DN001957,D00022,casual,excellent,16,Pune,2025-08-15,,approved
DN001958,D00029,formal,good,9,Ahmedabad,2025-07-07,,approved
DN001959,D00153,outerwear,fair,5,Lucknow,2025-07-10,NGO0046,matched
DN001960,D00453,formal,excellent,3,Lucknow,2025-07-16,NGO0031,delivered
DN001961,D00013,formal,excellent,7,Chennai,2025-05-09,NGO0035,pending
DN001962,D00308,children,good,4,Bengaluru,2025-03-16,,delivered
DN001963,D00057,children,excellent,10,Bengaluru,2025-04-10,NGO0083,pending
DN001964,D00377,formal,fair,3,Delhi,2024-12-06,NGO0002,pending
DN001965,D00100,accessories,excellent,7,Kolkata,2025-09-01,,matched
DN001966,D00499,shoes,excellent,14,Jaipur,2024-11-28,NGO0067,pending
DN001967,D00224,casual,fair,13,Pune,2025-08-06,NGO0043,pending
DN001968,D00049,formal,fair,12,Chennai,2024-11-14,NGO0018,pending
DN001969,D00094,casual,fair,19,Bengaluru,2025-01-09,,matched
DN001970,D00291,children,good,6,Lucknow,2025-04-14,NGO0032,approved
DN001971,D00137,casual,excellent,18,Bengaluru,2025-01-17,,pending
DN001972,D00412,children,good,15,Hyderabad,2025-01-19,,delivered
DN001973,D00441,formal,fair,16,Mumbai,2024-11-17,,approved
DN001974,D00381,casual,excellent,5,Delhi,2025-04-18,,matched
DN001975,D00131,accessories,fair,13,Chennai,2024-11-26,NGO0043,matched
DN001976,D00160,children,excellent,1,Delhi,2025-08-12,NGO0044,delivered
DN001977,D00203,accessories,fair,11,Bengaluru,2025-06-01,NGO0040,approved
DN001978,D00475,children,excellent,8,Bengaluru,2025-04-08,,approved
DN001979,D00043,casual,good,9,Mumbai,2024-11-24,NGO0039,matched
DN001980,D00345,formal,good,17,Chennai,2025-06-01,NGO0060,approved
DN001981,D00178,outerwear,excellent,20,Jaipur,2025-08-04,,matched
DN001982,D00111,outerwear,fair,18,Bengaluru,2024-11-16,,approved
DN001983,D00078,shoes,good,16,Bengaluru,2024-11-15,,delivered
DN001984,D00167,formal,excellent,17,Kolkata,2025-02-11,,matched
DN001985,D00021,accessories,fair,6,Jaipur,2025-03-05,,pending
DN001986,D00259,children,fair,19,Jaipur,2025-09-02,NGO0061,approved
DN001987,D00400,casual,good,10,Pune,2024-11-28,NGO0020,pending
DN001988,D00356,children,excellent,14,Ahmedabad,2025-10-23,NGO0020,matched
DN001989,D00265,formal,excellent,1,Bengaluru,2025-01-27,,pending
DN001990,D00025,casual,fair,5,Kolkata,2025-03-22,,approved
DN001991,D00276,accessories,excellent,5,Delhi,2025-04-11,,matched
DN001992,D00361,shoes,excellent,12,Chennai,2024-11-18,NGO0057,delivered
DN001993,D00081,children,good,6,Kolkata,2025-09-20,NGO0091,matched
DN001994,D00160,outerwear,excellent,6,Delhi,2025-05-28,NGO0082,pending
DN001995,D00061,outerwear,good,14,Pune,2025-10-13,NGO0009,pending
DN001996,D00397,children,good,14,Delhi,2024-12-16,NGO0048,pending
DN001997,D00416,outerwear,fair,8,Kolkata,2025-04-08,NGO0074,pending
DN001998,D00062,outerwear,fair,2,Jaipur,2025-02-27,NGO0062,pending
DN001999,D00166,outerwear,good,11,Delhi,2025-08-02,NGO0093,matched
DN002000,D00256,children,fair,7,Lucknow,2025-05-05,NGO0041,pending
